"","count.201001","count.201002","count.201003","count.201004","count.201005","count.201006","count.201007","count.201008","count.201009","count.201010","count.201011","count.201012","count.201101","count.201102","count.201103","count.201104","count.201105","count.201106","count.201107","count.201108","count.201109","count.201110","count.201111","count.201112","count.201201","count.201202","count.201203","count.201204","count.201205","count.201206","count.201207","count.201208","count.201209","count.201210","count.201211","count.201212","count.201301","count.201302","count.201303","count.201304","count.201305","count.201306","count.201307","count.201308","count.201309","count.201310","count.201311","count.201312","count.201401","count.201402","count.201403","count.201404","count.201405","count.201406","count.201407","count.201408","count.201409","count.201410","count.201411","count.201412","count.201501","count.201502","count.201503","count.201504","count.201505","count.201506","count.201507","count.201508","count.201509","count.201510","count.201511","count.201512"
"330",0,0,2,0,2,1,0,1,3,1,2,3,1,0,0,0,1,3,1,0,3,2,1,3,1,0,0,0,0,0,2,1,1,3,4,0,1,1,1,1,0,0,1,2,1,0,0,0,0,0,0,2,4,1,1,2,3,1,0,3,0,0,2,0,0,1,0,2,1,1,0,1
"331",4,2,1,1,1,2,2,2,1,2,0,1,2,0,2,3,1,3,0,2,1,5,3,2,1,0,3,0,1,3,4,1,1,0,0,0,0,1,0,1,1,1,0,2,0,0,0,0,0,0,1,1,0,2,1,1,0,3,1,0,0,0,1,1,1,1,2,2,0,0,0,1
"332",3,0,3,1,6,6,3,4,3,2,3,3,2,0,1,1,2,2,1,0,2,2,1,2,1,1,3,1,1,5,5,4,3,4,2,2,1,0,0,1,2,1,1,2,0,1,0,1,0,1,1,1,0,4,0,1,3,1,0,2,1,0,1,0,1,2,0,2,2,2,1,1
"333",1,2,0,1,4,1,1,4,7,2,1,2,2,1,1,2,0,4,0,3,3,0,0,1,1,0,1,1,3,1,1,0,1,1,4,0,0,1,1,0,0,0,1,1,0,0,0,1,2,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,2,1
"334",4,4,2,3,5,1,0,2,2,1,0,5,2,0,2,2,2,2,1,0,1,4,1,1,1,1,0,2,0,0,1,0,1,1,1,2,1,0,0,2,1,1,0,0,2,0,1,2,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,5,1,1,2,1,1
"335",0,1,3,2,3,5,9,2,5,2,2,2,0,1,0,3,4,2,0,2,1,0,3,2,0,1,0,3,0,5,0,4,0,2,2,5,2,3,1,2,3,3,0,2,0,3,1,1,0,1,0,1,1,2,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,2,0
"336",0,0,0,0,2,1,0,1,0,0,2,0,1,2,2,1,1,0,0,1,0,0,0,2,1,0,0,1,0,0,0,0,0,1,0,0,1,0,2,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,2,0,1,1,1
"337",7,3,3,3,3,2,5,5,4,3,5,0,0,3,5,1,1,0,5,1,1,2,1,4,1,1,3,3,0,0,0,1,2,4,2,0,2,1,2,0,2,1,0,0,0,0,3,0,0,0,0,1,1,0,1,0,4,1,0,6,2,2,0,2,0,3,11,3,9,2,0,1
"338",2,3,3,3,7,6,12,5,5,5,2,4,5,0,0,1,6,5,0,3,3,2,2,2,1,1,2,0,2,3,3,2,3,2,0,0,0,1,0,2,0,1,1,1,0,1,1,0,0,0,2,3,2,2,1,1,1,2,1,0,1,1,1,3,2,0,2,2,2,1,3,0
"339",3,1,4,1,1,0,0,3,2,1,3,1,2,2,3,0,2,1,0,1,0,0,1,1,3,0,0,0,0,4,2,1,4,2,1,1,1,0,1,2,0,0,1,0,0,2,1,0,1,0,0,0,0,1,0,1,1,2,0,1,0,0,0,2,2,2,1,1,1,1,1,3
"340",2,0,1,1,2,3,3,4,3,2,3,2,1,0,1,3,5,1,3,0,0,0,2,1,0,0,1,1,3,0,1,1,1,4,3,0,1,1,1,1,2,1,1,2,0,0,3,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,2
"341",3,3,4,2,0,2,2,4,5,0,3,0,0,1,1,1,1,3,1,3,1,1,0,1,0,0,3,4,1,2,1,1,1,4,4,1,0,1,0,1,0,1,5,2,2,3,1,4,1,1,0,0,0,0,2,1,3,2,1,2,1,0,1,1,1,0,1,2,3,1,1,0
"342",1,3,3,5,3,4,2,1,2,2,6,1,2,1,1,1,1,0,2,1,2,2,5,2,3,0,2,2,1,2,3,1,2,2,5,3,1,1,2,0,0,0,0,1,0,2,1,2,0,0,1,3,2,1,2,1,0,0,2,0,1,1,3,1,0,0,1,0,3,3,1,0
"343",2,1,1,3,1,5,3,2,4,3,1,2,0,2,0,0,0,2,1,3,3,2,2,3,1,1,1,0,1,1,1,1,1,0,4,2,1,0,0,0,0,1,4,0,0,1,1,0,0,0,0,2,0,3,2,6,1,1,1,3,2,2,3,3,0,1,1,2,0,0,3,0
"344",1,0,2,5,1,4,3,5,4,0,2,3,0,2,4,1,3,1,4,2,2,0,1,2,0,1,0,1,0,0,0,3,3,1,1,1,2,0,0,1,2,0,0,0,0,1,1,2,0,0,1,0,0,0,0,2,1,0,0,1,0,0,0,1,2,0,0,0,2,0,1,0
"345",1,2,3,5,3,2,1,1,3,3,1,2,0,1,0,0,4,1,3,1,2,3,2,4,0,1,3,0,0,4,2,3,0,1,1,1,1,0,1,1,1,2,1,3,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,2,4,5
"346",0,1,1,0,2,1,0,1,1,2,2,1,1,1,2,2,1,3,4,5,1,2,3,2,1,1,6,4,1,2,3,1,2,1,2,1,1,3,3,0,4,1,1,4,2,4,1,0,0,1,2,1,0,0,2,1,4,1,1,1,0,0,2,1,1,1,0,1,3,1,2,4
"347",0,2,3,4,0,2,1,1,0,3,3,1,0,0,1,1,0,0,2,3,1,0,1,3,2,0,2,1,4,1,5,2,2,1,0,0,0,1,1,0,0,4,2,1,1,1,2,1,1,0,0,0,3,1,0,3,1,0,1,1,0,0,1,1,4,4,2,1,1,4,2,1
"348",4,0,1,1,4,3,2,6,2,5,5,2,3,0,2,5,1,5,6,6,4,2,1,3,3,0,1,1,2,0,2,3,2,1,0,2,0,2,0,3,0,1,2,0,1,1,0,0,5,1,1,0,3,2,3,0,1,1,0,1,4,4,2,4,0,1,2,2,0,1,0,3
"349",0,0,4,3,5,5,1,5,7,4,0,1,1,3,2,3,1,2,4,6,6,3,2,3,1,2,1,6,1,1,1,2,2,4,2,1,3,4,1,1,1,0,0,2,6,1,3,1,0,4,0,4,1,0,2,0,2,2,1,1,2,2,0,2,2,1,0,0,2,1,4,2
"350",0,1,1,2,1,2,4,2,5,3,5,1,2,1,0,1,3,2,4,1,2,1,1,1,4,1,1,0,0,0,1,2,2,1,1,1,2,0,2,1,2,1,3,2,3,0,0,1,1,0,1,0,0,2,3,5,1,1,1,1,2,1,1,0,1,0,0,1,0,3,0,1
"351",2,2,1,1,4,0,4,2,0,1,0,0,0,2,1,2,0,0,1,1,1,0,2,1,1,1,0,0,0,1,0,1,0,1,1,0,2,0,1,1,0,0,0,2,4,1,1,0,0,0,0,2,0,2,1,0,1,0,2,0,0,0,0,1,0,0,0,0,2,1,0,0
"352",1,0,0,1,1,0,1,1,0,1,1,1,0,0,2,0,1,6,1,2,2,1,0,1,1,1,0,0,3,1,3,1,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,2,0,2,1,2,0,0,1,1,1,0,0,2,2,3,2,0
"353",1,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,2,1,1,3,2,1,1,0,0,1,0,0,0,1,4,1,2,3,1,2,3,0,0,0,1,0,4,0,0,1,0,1,3,1,1,1,0,0,2,0,0,0,0,0,1,1,1,0,0,1,1,0,0,3,4,0
"354",2,0,1,5,3,1,4,1,2,0,1,1,0,0,0,0,1,1,2,1,1,0,1,1,1,0,0,0,0,3,0,3,2,0,1,0,2,1,0,0,0,1,0,1,0,0,1,2,3,0,0,1,0,0,0,0,2,0,0,1,1,0,0,1,1,1,1,1,0,0,1,0
"355",2,0,2,6,1,5,7,7,0,2,2,0,2,0,1,2,3,1,2,2,2,2,1,4,2,0,2,2,2,2,0,2,9,2,4,3,1,1,1,3,0,4,3,2,1,7,1,2,0,1,3,0,0,0,2,3,1,2,1,3,0,0,0,0,1,3,0,0,3,1,1,0
"356",1,0,0,1,1,1,2,2,3,4,0,1,0,1,1,0,1,1,3,2,3,1,4,0,1,2,0,2,0,1,2,2,1,0,0,1,2,0,0,1,0,2,0,0,1,0,0,0,2,0,0,0,1,3,0,1,0,3,1,0,1,0,0,1,1,1,0,3,1,2,0,0
"357",1,0,0,0,0,0,1,1,0,4,0,0,1,0,3,1,0,1,2,1,1,0,2,0,0,1,0,1,0,0,1,1,1,3,0,1,1,0,1,2,4,1,0,3,0,0,0,0,0,0,0,0,1,1,2,0,0,3,0,0,0,0,0,0,1,1,0,2,0,1,0,1
"358",0,0,4,4,2,0,1,1,0,1,2,1,2,1,0,1,1,1,0,1,0,0,1,1,3,0,0,0,0,0,0,1,1,1,2,0,2,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,2,0,2,1,2,0,2,1,0,3,1,1,0,0,1,2,0,1
"359",0,0,0,0,1,4,2,0,3,0,0,0,0,1,0,1,1,4,2,2,3,1,0,2,0,1,1,2,1,0,2,3,0,1,0,1,0,0,0,0,2,0,0,1,1,1,1,1,0,0,2,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,1,2,2,0,0,0
"360",0,0,1,0,1,2,2,3,2,2,0,2,2,0,1,1,3,1,4,2,0,0,1,0,0,0,0,2,0,1,2,0,1,1,1,1,0,0,3,0,0,0,1,0,1,2,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,2,0,1
"361",0,0,1,2,1,0,1,2,1,0,4,4,1,0,2,2,2,2,1,1,1,0,1,1,0,2,0,2,3,0,1,2,0,0,0,0,0,0,3,2,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1
"362",0,0,1,1,1,0,2,2,4,6,2,2,2,0,0,1,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"363",0,2,2,3,1,0,1,1,4,2,2,0,1,1,1,1,1,2,2,0,1,2,1,1,1,0,1,4,4,1,1,3,1,1,3,3,1,0,2,2,0,0,1,0,0,0,0,0,1,0,2,1,0,0,1,1,0,0,1,1,1,2,0,0,2,2,2,2,1,3,1,4
"364",5,1,5,5,3,4,0,2,2,3,8,1,1,1,0,1,0,1,2,2,1,0,3,0,0,0,0,0,1,1,3,0,3,0,2,0,3,3,1,1,3,1,1,0,1,6,0,5,4,1,1,3,5,5,1,2,2,0,2,3,1,0,2,2,0,2,1,2,0,0,0,2
"365",4,2,1,4,3,2,0,3,5,0,0,6,1,0,4,3,4,0,2,4,5,1,1,0,0,0,1,1,1,1,6,2,5,2,0,2,0,1,4,2,0,1,2,1,0,1,1,2,0,0,1,1,1,0,0,2,0,0,0,1,0,0,2,1,0,1,1,1,1,1,0,1
"366",1,1,0,2,1,8,1,0,5,2,2,1,0,0,2,1,0,2,1,3,0,2,0,1,1,1,0,4,0,2,0,0,0,2,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,4,1,1,1,4,2,0,1,1,1,0,0,2,1,0,2,0,0,0,2,1,0
"367",1,1,2,1,1,1,1,1,2,4,0,0,1,3,3,1,0,2,2,1,3,2,4,0,2,0,0,1,1,4,2,2,1,2,2,1,1,1,1,0,2,0,1,1,2,0,4,2,1,2,1,1,2,1,2,0,1,0,1,1,2,0,1,0,1,0,0,2,5,2,0,3
"368",0,1,4,1,3,1,1,0,1,3,2,2,0,2,1,1,2,0,1,5,1,3,2,3,4,0,2,1,1,0,2,4,5,0,3,5,0,0,0,2,1,2,2,1,2,1,1,0,0,0,1,0,0,0,1,1,0,1,2,1,2,1,0,0,1,1,3,2,4,4,0,1
"369",1,0,0,0,1,2,0,0,0,2,0,1,1,1,1,0,2,0,0,1,0,0,2,1,1,0,1,0,2,2,1,2,1,1,1,1,0,1,3,0,0,0,2,1,3,1,2,0,0,0,0,0,0,0,1,1,3,1,0,1,0,0,0,0,1,0,0,1,2,0,1,0
"370",0,0,0,1,0,3,0,2,2,0,2,1,0,0,0,0,0,3,0,1,1,0,1,1,0,0,0,1,1,1,1,0,1,0,3,2,2,0,2,0,1,0,1,2,0,1,3,0,1,3,0,0,1,0,0,0,0,1,1,2,3,0,1,0,0,1,0,0,0,0,0,3
"371",0,0,2,0,0,0,0,0,0,5,2,4,1,1,0,0,2,0,0,0,0,0,1,0,2,1,0,0,1,2,1,0,0,3,0,1,1,0,0,0,0,1,0,2,2,2,0,0,0,0,1,0,0,0,0,0,0,3,1,1,0,1,0,2,3,0,0,1,2,1,1,3
"372",0,1,0,0,0,0,1,0,0,2,0,2,0,1,0,1,3,1,2,1,0,0,1,1,0,2,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,2,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0
"373",0,0,2,0,2,1,0,2,1,0,1,0,0,0,1,0,2,1,1,2,0,0,1,1,1,0,2,0,2,1,1,0,0,1,1,2,0,0,0,1,0,3,2,3,2,0,1,0,1,0,0,1,1,0,1,2,0,0,2,0,0,0,0,0,1,0,1,0,1,1,2,1
"374",0,5,0,0,3,2,1,1,4,1,0,0,0,0,1,1,0,1,2,1,2,0,2,0,1,1,1,0,1,1,1,1,1,2,3,0,2,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,2,0,0,0,0,0,2,2,1,0,1,1
"375",5,2,1,1,4,2,1,1,2,1,0,0,0,1,0,0,0,2,2,4,6,1,3,3,2,0,0,0,0,2,1,3,0,0,0,2,2,0,1,4,3,2,1,2,1,3,2,2,1,0,1,0,1,1,0,2,1,1,0,1,1,0,0,1,0,2,2,2,2,1,2,0
"376",1,0,1,0,0,0,2,0,2,1,0,2,1,2,1,1,1,2,3,3,0,0,1,0,0,0,0,0,1,1,2,1,0,2,2,2,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,2,3,3,0
"377",5,4,0,3,4,1,1,2,0,3,1,2,2,0,0,1,2,0,1,2,3,1,0,1,3,4,2,1,0,2,2,1,1,1,4,3,3,0,1,1,0,0,2,1,0,3,3,1,0,0,1,0,0,3,1,1,8,2,5,2,1,0,2,0,1,0,0,0,1,2,0,0
"378",1,0,3,3,5,2,2,4,3,3,1,0,6,2,0,3,0,1,4,2,4,2,4,5,3,4,0,0,1,0,1,2,2,3,0,5,0,3,1,3,2,2,3,4,2,1,6,4,2,2,0,0,0,0,0,1,3,4,0,0,2,1,0,0,1,3,3,0,0,0,1,0
"379",2,3,1,4,2,1,1,2,1,8,2,2,0,1,1,1,3,2,2,1,1,2,3,3,1,4,1,0,1,0,1,2,0,1,2,0,1,1,0,1,1,0,1,1,1,2,6,1,1,0,0,0,1,1,1,0,2,1,4,1,0,2,0,0,1,2,0,0,0,0,1,0
"380",1,1,0,1,6,0,0,2,1,2,2,1,1,0,0,3,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,2,0,1,0,1,1,1,3,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0
"381",0,0,0,2,5,0,2,0,0,1,1,2,2,0,2,1,0,2,0,0,2,1,0,0,0,2,0,2,1,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,1,1,3,1,1,0,2,0,0,2,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"382",0,4,3,3,5,3,1,2,4,4,5,6,1,2,1,2,3,3,5,0,1,1,2,3,6,0,1,1,0,1,1,3,1,1,0,0,0,0,2,1,2,1,2,1,0,2,0,1,0,1,1,0,0,0,0,3,2,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1
"383",0,0,2,0,0,0,1,2,0,2,1,1,0,1,0,2,0,1,3,2,0,0,1,2,2,1,0,3,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,1,0,0,1,2,0,0,0,0,2,0,1,0,0,1,0,0,1
"384",2,0,1,1,3,4,2,2,3,5,2,1,2,1,2,0,2,3,2,2,1,1,1,2,2,3,2,0,0,2,0,2,1,0,0,0,2,0,1,0,0,1,1,1,2,0,3,1,1,1,2,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,1,0,0,0
"385",2,0,1,0,2,1,1,3,5,5,1,2,2,0,2,2,0,2,0,0,0,0,1,2,3,1,0,0,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,2,0,1,1,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0
"386",0,1,0,1,0,1,1,4,3,1,4,1,3,0,0,1,0,0,0,1,2,1,1,2,0,1,1,0,0,0,1,1,0,2,0,0,1,0,0,0,0,2,1,2,0,1,3,0,1,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1
"387",0,0,1,2,1,3,0,1,2,1,1,1,0,0,3,1,0,0,0,0,1,2,1,2,1,1,1,0,2,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,2,0,0,0,1,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0
"388",0,0,2,0,4,1,4,1,0,0,2,3,1,4,0,1,0,0,0,0,0,1,3,1,1,0,1,0,0,1,0,1,0,2,1,1,1,0,1,0,0,0,0,1,1,0,1,2,0,0,0,0,0,0,1,0,1,2,1,0,0,0,0,1,0,1,0,0,2,2,0,0
"389",2,1,0,1,3,2,1,3,2,3,1,3,2,2,2,3,0,1,2,2,0,1,2,0,3,2,2,0,0,0,0,1,0,0,0,1,1,0,2,2,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,3,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
"390",5,0,2,3,4,3,1,7,7,4,1,3,0,0,3,1,2,1,0,5,5,2,7,3,3,2,2,0,0,0,3,0,2,3,1,0,1,0,0,4,1,0,0,1,2,1,1,0,0,0,4,1,2,2,1,5,3,4,0,1,0,1,0,1,0,1,1,1,4,1,1,1
"391",1,1,4,2,0,3,1,1,2,2,1,2,0,3,2,0,0,1,2,4,0,0,0,1,1,0,0,2,0,1,1,3,2,1,3,0,1,0,1,1,2,1,0,0,2,0,1,1,1,1,0,0,0,2,0,3,4,2,1,1,1,0,0,0,1,1,4,3,3,2,4,0
"392",4,1,3,5,3,1,3,4,2,4,2,3,2,1,1,1,2,0,2,3,0,1,1,0,1,0,0,3,1,2,3,1,0,3,0,4,2,1,1,0,2,0,0,2,0,1,1,6,3,2,2,0,0,2,1,2,0,3,2,2,1,2,0,0,1,1,4,4,2,1,1,4
"393",2,2,2,0,0,1,1,3,2,1,1,2,0,1,0,1,2,1,7,1,3,1,0,2,1,0,0,4,4,3,1,4,1,2,0,0,1,1,0,2,1,1,1,2,0,3,1,4,2,2,0,1,0,0,3,2,2,1,0,0,3,0,1,0,0,0,2,1,5,1,0,0
"394",3,0,2,1,0,0,3,3,4,2,0,3,2,1,5,2,1,1,1,0,2,2,0,3,1,1,2,2,0,2,1,0,1,0,2,1,0,0,0,0,0,0,1,0,0,1,0,5,0,0,1,1,2,0,1,0,0,0,0,0,1,0,0,1,3,2,0,3,1,1,2,1
"395",2,0,2,2,2,1,7,1,5,3,4,2,2,1,4,2,3,1,3,3,1,0,2,1,0,1,1,2,1,1,1,3,3,3,2,2,1,0,3,5,2,2,5,1,1,1,2,5,5,2,0,1,0,2,5,0,1,1,0,1,1,1,0,1,0,2,1,0,1,2,4,1
"396",5,8,2,3,4,6,3,3,12,5,5,3,6,6,2,1,6,5,5,1,4,2,2,2,3,1,1,3,2,1,3,3,0,0,2,1,1,1,2,2,2,1,1,1,1,1,3,4,1,1,2,0,2,2,3,1,1,1,0,2,3,3,1,0,3,3,0,3,3,0,3,1
"397",2,0,1,4,3,2,4,1,2,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,1,1,1,0,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,1,0,1,0,1,9,3
"398",2,0,1,1,2,9,2,3,6,5,3,4,2,1,1,1,1,2,3,1,4,3,1,3,3,1,3,4,3,6,2,5,6,2,4,3,1,1,1,2,2,0,1,2,1,1,1,0,1,0,1,0,1,3,3,2,3,5,0,1,2,0,0,5,1,2,1,9,5,6,4,6
"399",2,2,1,6,1,6,1,3,1,1,2,2,2,1,1,1,0,0,1,1,1,0,2,3,0,0,1,2,1,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,5,5,3,4
"400",0,2,3,2,1,2,4,1,0,2,3,0,0,3,0,2,4,0,1,1,0,1,0,2,1,0,3,1,2,0,0,0,1,1,0,0,1,0,2,1,0,0,1,1,0,2,0,2,1,0,0,0,0,0,1,1,0,1,2,0,0,0,2,0,0,0,2,2,4,2,0,0
"401",1,0,2,2,1,5,2,1,3,2,2,2,2,1,0,5,1,5,0,2,1,1,1,6,1,1,4,3,0,1,0,0,0,2,1,1,0,1,0,0,1,1,0,0,0,3,0,1,0,1,3,1,0,0,1,0,0,1,0,0,1,1,1,2,0,1,0,0,2,1,2,1
"402",1,2,3,0,1,0,0,1,0,2,1,3,1,1,0,3,0,2,0,1,2,1,1,1,1,1,0,1,1,1,0,0,1,2,0,1,0,0,0,0,0,0,0,1,1,0,2,0,0,0,1,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2,2
"403",0,0,3,2,1,1,2,6,6,4,4,4,3,2,2,1,1,8,0,2,4,5,3,9,7,17,9,1,0,2,2,1,3,3,0,2,1,1,1,1,1,2,2,2,2,1,1,2,0,0,0,0,1,1,0,0,4,1,0,3,1,2,3,5,1,1,2,1,0,1,1,2
"404",1,1,1,2,1,2,3,7,1,3,3,3,3,2,1,2,2,4,6,2,2,7,5,8,8,8,7,1,3,2,4,2,1,0,2,0,3,0,0,0,0,0,0,0,1,1,2,3,1,0,2,0,3,1,1,1,1,0,1,0,0,0,3,0,1,0,7,2,3,7,0,1
"405",1,2,0,0,2,1,1,0,4,0,2,0,0,0,1,1,0,2,1,1,1,4,2,0,4,1,1,0,1,2,0,1,1,0,2,1,0,0,0,0,1,1,0,0,0,1,2,1,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,2,0,0
"406",1,1,0,3,2,5,1,3,5,4,2,1,1,1,1,3,2,4,2,3,1,2,1,1,3,1,1,1,1,1,0,1,0,1,0,0,1,2,2,0,0,1,1,2,0,2,0,1,1,0,1,0,0,0,0,0,2,0,0,1,4,0,2,0,0,0,1,2,3,0,2,3
"407",4,1,2,3,2,0,3,6,8,6,2,0,2,4,2,2,5,0,2,2,1,3,2,4,2,0,1,1,1,1,0,0,2,0,2,0,1,0,0,1,0,3,3,0,0,1,0,0,2,0,1,2,1,3,4,2,1,0,1,1,0,0,0,2,0,1,3,1,5,2,1,2
"408",3,1,2,2,2,0,3,1,3,3,2,7,0,1,4,0,2,3,3,1,5,1,1,0,1,4,1,1,1,1,2,1,2,0,0,0,2,0,1,1,2,3,2,0,0,0,0,1,1,1,1,2,0,1,3,1,0,0,1,1,0,0,2,1,2,0,0,0,2,1,1,1
"409",1,1,3,0,0,1,4,5,6,4,8,2,2,2,1,4,0,2,1,2,5,3,0,1,1,2,1,2,2,2,1,1,2,0,1,1,0,0,1,0,0,1,1,0,0,0,1,2,1,0,0,0,1,0,1,2,0,0,0,3,2,0,0,0,0,2,1,1,3,1,0,1
"410",1,0,0,0,2,1,1,4,2,0,2,2,1,0,1,1,1,1,1,1,4,1,4,0,0,0,0,0,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,2,0
"411",2,1,1,0,1,0,1,3,4,3,2,2,3,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,2,2,0,0,0,1,3,0,0,1,1,1,1,3,2,2,0,0,1,1,0,0,1,0,1,1,0,0,1,1,3,0,0
"412",3,1,2,2,3,1,1,2,2,4,2,0,1,0,1,0,3,0,3,1,0,1,1,0,1,1,3,1,0,4,1,1,1,0,0,1,1,0,2,0,1,3,2,0,0,2,0,0,0,2,1,0,1,1,1,0,0,3,0,0,1,0,1,0,1,0,0,0,2,0,1,2
"413",2,1,0,0,0,1,0,1,1,3,1,1,1,0,0,1,0,0,2,0,0,0,0,1,0,2,0,2,2,0,0,0,0,0,3,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,3,2,0,0,0,0,2,1,0,2,0,2,2,0
"414",3,0,1,2,1,1,2,1,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,1,0,0,0,0,2,2,1,0,0,1,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1
"415",1,1,0,1,0,1,0,1,1,0,1,2,0,1,1,0,1,0,1,2,0,3,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,2,0,1
"416",1,1,1,1,2,0,1,0,1,1,1,2,1,0,2,1,4,0,2,2,2,0,1,2,0,3,0,1,2,4,1,0,1,0,4,1,0,2,0,0,2,0,0,2,0,1,1,0,0,0,0,0,1,1,1,1,3,4,1,1,1,0,0,0,1,0,1,1,0,1,1,1
"417",3,0,1,0,2,0,3,0,0,3,2,0,0,0,1,0,1,2,2,3,0,2,2,3,1,0,0,0,0,3,1,0,1,3,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,1,0,2,1,1,2,1,1,0,0,1,0,0,2,2,0,0,2,0,1
"418",1,0,0,1,1,3,1,1,4,0,0,0,1,0,1,1,1,0,2,0,2,2,2,1,2,1,2,2,1,1,0,0,1,0,1,4,1,0,0,2,1,0,0,0,1,1,3,1,1,1,0,2,1,0,1,1,0,1,0,4,1,0,0,0,0,0,0,1,2,1,1,0
"419",2,0,0,2,1,2,1,2,2,3,4,0,1,0,0,1,3,0,1,1,2,1,3,1,1,0,1,1,0,4,5,6,1,3,1,1,0,0,0,0,0,2,3,0,0,1,0,1,1,0,1,0,0,0,0,2,0,1,3,4,1,2,1,1,1,1,1,1,0,0,1,1
"420",1,2,5,3,4,3,0,5,4,4,1,1,2,1,0,1,1,3,2,8,3,5,2,2,2,1,0,5,1,1,0,3,0,4,5,1,1,3,0,1,0,1,0,2,1,1,3,1,2,1,1,1,2,2,1,3,1,3,0,3,0,0,1,0,0,0,0,2,2,2,0,3
"421",2,0,0,2,1,1,2,1,1,2,1,0,1,0,0,0,0,3,0,1,1,0,5,1,1,0,2,0,0,2,2,0,2,2,1,1,0,1,0,2,1,0,0,0,0,1,0,0,1,0,1,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1
